epoch,lr,train_ce_loss,val_ce_loss,train_total_loss,val_total_loss,train_acc,val_acc,tracked_total_loss,tracked_acc,tracked_metric_source,batch_loss,weight_norm_w1,weight_norm_w2
0,0.01,0.8154682517051697,0.8175833225250244,1.083224892616272,1.085339903831482,0.7373541666666666,0.7416666666666667,1.085339903831482,0.7416666666666667,val,1.4644030315081278,22.66064453125,4.6913065910339355
1,0.009931806517013612,0.6701540350914001,0.6748434901237488,0.9380578994750977,0.9427473545074463,0.7813958333333333,0.7821666666666667,0.9427473545074463,0.7821666666666667,val,0.9994963936805725,22.626550674438477,4.883336544036865
2,0.009729086208503173,0.6066524386405945,0.6124312877655029,0.8742637634277344,0.8800426125526428,0.8016458333333333,0.80275,0.8800426125526428,0.80275,val,0.9050226785341898,22.58428382873535,5.01724910736084
3,0.009397368756032445,0.5705582499504089,0.5777004957199097,0.8376643657684326,0.8448066115379333,0.8116041666666667,0.8133333333333334,0.8448066115379333,0.8133333333333334,val,0.8561932207743327,22.538188934326172,5.122717380523682
4,0.008945702546981968,0.5496749877929688,0.555967390537262,0.8162041902542114,0.8224965333938599,0.8156458333333333,0.8173333333333334,0.8224965333938599,0.8173333333333334,val,0.8254321236610412,22.49321174621582,5.207093715667725
5,0.008386407858128705,0.5282465815544128,0.5362318754196167,0.7941457033157349,0.802130937576294,0.82225,0.8211666666666667,0.802130937576294,0.8211666666666667,val,0.8038474996884664,22.448936462402344,5.2766876220703125
6,0.007734740790612135,0.5150472521781921,0.5227077603340149,0.7803210020065308,0.7879815101623535,0.8271458333333334,0.8270833333333333,0.7879815101623535,0.8270833333333333,val,0.788131677309672,22.407405853271484,5.334381580352783
7,0.007008477123264848,0.5051256418228149,0.513225793838501,0.7697842717170715,0.7778844237327576,0.8295833333333333,0.82925,0.7778844237327576,0.82925,val,0.7759283321698507,22.36842155456543,5.382472515106201
8,0.006227427435703996,0.49714958667755127,0.5061566829681396,0.7612481117248535,0.7702552080154419,0.8328125,0.8301666666666667,0.7702552080154419,0.8301666666666667,val,0.7663442308108012,22.333927154541016,5.421494960784912
9,0.005412896727361663,0.49050912261009216,0.49960464239120483,0.7540923953056335,0.7631878852844238,0.8355208333333334,0.8325833333333333,0.7631878852844238,0.8325833333333333,val,0.7585711892445882,22.302953720092773,5.4538750648498535
10,0.0045871032726383385,0.48593199253082275,0.4949433505535126,0.7490680813789368,0.7580794095993042,0.8362291666666667,0.83325,0.7580794095993042,0.83325,val,0.7523642884890238,22.276443481445312,5.480166435241699
11,0.003772572564296006,0.4822356402873993,0.49205899238586426,0.7450008392333984,0.754824161529541,0.8385625,0.8345,0.754824161529541,0.8345,val,0.7477858874003093,22.2546443939209,5.501012802124023
12,0.002991522876735153,0.47967293858528137,0.4895962178707123,0.7421414256095886,0.7520647048950195,0.8388958333333333,0.83425,0.7520647048950195,0.83425,val,0.7440956824620565,22.23736000061035,5.516950607299805
13,0.002265259209387865,0.4774010479450226,0.48687678575515747,0.7396434545516968,0.7491191625595093,0.8397083333333333,0.8361666666666666,0.7491191625595093,0.8361666666666666,val,0.7412225821812948,22.22422218322754,5.528896808624268
14,0.0016135921418712956,0.4764445722103119,0.4865228533744812,0.7385203838348389,0.7485986948013306,0.8396458333333333,0.8345833333333333,0.7485986948013306,0.8345833333333333,val,0.739212317943573,22.214628219604492,5.537317276000977
15,0.0010542974530180326,0.47505050897598267,0.48485425114631653,0.7370195388793945,0.746823251247406,0.8405,0.8359166666666666,0.746823251247406,0.8359166666666666,val,0.7378461963335673,22.208471298217773,5.542726993560791
16,0.0006026312439675552,0.4745033085346222,0.48437464237213135,0.7364106774330139,0.7462819814682007,0.8404791666666667,0.83525,0.7462819814682007,0.83525,val,0.7369174636205037,22.204931259155273,5.545785427093506
17,0.00027091379149682626,0.4742673337459564,0.4841790497303009,0.7361468076705933,0.746058464050293,0.8408958333333333,0.8363333333333334,0.746058464050293,0.8363333333333334,val,0.7363976143201192,22.20332908630371,5.547165393829346
18,6.81934829863884e-05,0.47420942783355713,0.4841129183769226,0.7360814809799194,0.7459850311279297,0.8408333333333333,0.8364166666666667,0.7459850311279297,0.8364166666666667,val,0.736146545569102,22.202909469604492,5.547513961791992
19,0.0,0.47420942783355713,0.4841129183769226,0.7360814809799194,0.7459850311279297,0.8408333333333333,0.8364166666666667,0.7459850311279297,0.8364166666666667,val,0.7360814992586772,22.202909469604492,5.547513961791992
