epoch,lr,train_ce_loss,val_ce_loss,train_total_loss,val_total_loss,train_acc,val_acc,tracked_total_loss,tracked_acc,tracked_metric_source,batch_loss,weight_norm_w1,weight_norm_w2
0,0.05,0.4948752820491791,nan,0.522555410861969,nan,0.8326333333333333,nan,0.522555410861969,0.8326333333333333,train,0.6789266857574744,22.8621883392334,5.560864448547363
1,0.049948634818758414,0.454047292470932,nan,0.4820826053619385,nan,0.84205,nan,0.4820826053619385,0.84205,train,0.5035248143014623,22.911588668823242,5.9803972244262695
2,0.04979475034558115,0.4125533401966095,nan,0.44084450602531433,nan,0.85665,nan,0.44084450602531433,0.85665,train,0.4670631713323247,22.94100570678711,6.287570953369141
3,0.049538978924776635,0.3926617503166199,nan,0.4211747944355011,nan,0.8634833333333334,nan,0.4211747944355011,0.8634833333333334,train,0.4428014388280128,22.964263916015625,6.5500922203063965
4,0.04918237157597574,0.383012056350708,nan,0.4117457866668701,nan,0.8656666666666667,nan,0.4117457866668701,0.8656666666666667,train,0.42492917086333354,22.988155364990234,6.798481464385986
5,0.04872639367526672,0.3654378354549408,nan,0.3943631649017334,nan,0.8709333333333333,nan,0.3943631649017334,0.8709333333333333,train,0.41038592957230263,23.006254196166992,7.015635013580322
6,0.04817291893365055,0.3581666946411133,nan,0.3872736394405365,nan,0.8741333333333333,nan,0.3872736394405365,0.8741333333333333,train,0.39703263542545375,23.023256301879883,7.21585750579834
7,0.04752422169756048,0.3595801293849945,nan,0.38887616991996765,nan,0.8728333333333333,nan,0.38887616991996765,0.8728333333333333,train,0.3859361815554247,23.042272567749023,7.4144816398620605
8,0.04678296760308474,0.3327035903930664,nan,0.3621686100959778,nan,0.8834,nan,0.3621686100959778,0.8834,train,0.37652325391896496,23.057830810546875,7.591914653778076
9,0.04595220262229602,0.3206547796726227,nan,0.35028520226478577,nan,0.8882833333333333,nan,0.35028520226478577,0.8882833333333333,train,0.36879537766104314,23.073022842407227,7.761722087860107
10,0.045035340546698915,0.3216942846775055,nan,0.3514842391014099,nan,0.8864666666666666,nan,0.3514842391014099,0.8864666666666666,train,0.36070628654855147,23.087852478027344,7.921503067016602
11,0.04403614895922836,0.32328981161117554,nan,0.35324183106422424,nan,0.8839666666666667,nan,0.35324183106422424,0.8839666666666667,train,0.3534038408732872,23.10344696044922,8.07905387878418
12,0.04295873375244319,0.30806347727775574,nan,0.3381665050983429,nan,0.8899833333333333,nan,0.3381665050983429,0.8899833333333333,train,0.3466994477424032,23.11736488342285,8.22482681274414
13,0.04180752225653292,0.31511521339416504,nan,0.3453581631183624,nan,0.8868,nan,0.3453581631183624,0.8868,train,0.3409555075900641,23.129337310791016,8.360201835632324
14,0.040587245046468344,0.3082484006881714,nan,0.3386363387107849,nan,0.89035,nan,0.3386363387107849,0.89035,train,0.33535100270245377,23.14310073852539,8.49444580078125
15,0.039302916503054244,0.2889181971549988,nan,0.31944161653518677,nan,0.8984166666666666,nan,0.31944161653518677,0.8984166666666666,train,0.33053353725910695,23.155094146728516,8.620343208312988
16,0.037959814207763135,0.29938971996307373,nan,0.33004868030548096,nan,0.8923333333333333,nan,0.33004868030548096,0.8923333333333333,train,0.3249941089514222,23.16761016845703,8.74305534362793
17,0.036563457256020886,0.2885504961013794,nan,0.3193295896053314,nan,0.8977333333333334,nan,0.3193295896053314,0.8977333333333334,train,0.3209945928694597,23.177427291870117,8.85374927520752
18,0.035119583578059846,0.283616304397583,nan,0.3145239055156708,nan,0.8988833333333334,nan,0.3145239055156708,0.8988833333333334,train,0.31695461640162254,23.1888427734375,8.968259811401367
19,0.033634126360532694,0.2718271017074585,nan,0.3028486669063568,nan,0.9052,nan,0.3028486669063568,0.9052,train,0.312100275707588,23.197975158691406,9.071134567260742
20,0.03211318966577581,0.28049078583717346,nan,0.31162190437316895,nan,0.9006166666666666,nan,0.31162190437316895,0.9006166666666666,train,0.308771160675455,23.206796646118164,9.168807983398438
21,0.03056302334890786,0.27001485228538513,nan,0.301255464553833,nan,0.9050333333333334,nan,0.301255464553833,0.9050333333333334,train,0.3047584927936734,23.215919494628906,9.26461410522461
22,0.02898999737583449,0.26920077204704285,nan,0.3005390167236328,nan,0.9043666666666667,nan,0.3005390167236328,0.9043666666666667,train,0.3020989650221013,23.22319793701172,9.351367950439453
23,0.02740057564769205,0.2612782418727875,nan,0.2927142083644867,nan,0.90835,nan,0.2927142083644867,0.90835,train,0.2985178140371339,23.231082916259766,9.435890197753906
24,0.025801289439291386,0.25468188524246216,nan,0.28621384501457214,nan,0.9107333333333333,nan,0.28621384501457214,0.9107333333333333,train,0.29521779243403407,23.23908042907715,9.51756763458252
25,0.02419871056070862,0.2554512321949005,nan,0.28706860542297363,nan,0.9095,nan,0.28706860542297363,0.9095,train,0.2921701792492541,23.245336532592773,9.591764450073242
26,0.022599424352307957,0.255609393119812,nan,0.2873075306415558,nan,0.9100333333333334,nan,0.2873075306415558,0.9100333333333334,train,0.2897810355019468,23.251373291015625,9.661083221435547
27,0.02101000262416552,0.24956795573234558,nan,0.2813377380371094,nan,0.9122,nan,0.2813377380371094,0.9122,train,0.2873976523878732,23.255918502807617,9.724078178405762
28,0.019436976651092144,0.259159654378891,nan,0.2910012900829315,nan,0.9080833333333334,nan,0.2910012900829315,0.9080833333333334,train,0.2849177823010792,23.2612247467041,9.785088539123535
