epoch,lr,train_ce_loss,val_ce_loss,train_total_loss,val_total_loss,train_acc,val_acc,tracked_total_loss,tracked_acc,tracked_metric_source,batch_loss,weight_norm_w1,weight_norm_w2
0,0.05,0.5772222876548767,0.5872502326965332,0.5917965173721313,0.6018244624137878,0.8076458333333333,0.8039166666666666,0.6018244624137878,0.8039166666666666,val,0.815542989174525,16.26559829711914,5.187921524047852
1,0.04965903258506806,0.513124406337738,0.5240795016288757,0.5280376672744751,0.5389927625656128,0.8241666666666667,0.8228333333333333,0.5389927625656128,0.8228333333333333,val,0.5498684225877126,16.35902976989746,5.536015510559082
2,0.04864543104251587,0.5006040334701538,0.5157661437988281,0.515753448009491,0.5309155583381653,0.8191666666666667,0.8154166666666667,0.5309155583381653,0.8154166666666667,val,0.502263637304306,16.42144203186035,5.772690296173096
3,0.04698684378016223,0.47619548439979553,0.4907611608505249,0.49153923988342285,0.5061049461364746,0.8308958333333333,0.8225833333333333,0.5061049461364746,0.8225833333333333,val,0.473423159122467,16.471601486206055,5.963358402252197
4,0.044728512734909846,0.4320395588874817,0.44651105999946594,0.4475425183773041,0.46201401948928833,0.852125,0.8468333333333333,0.46201401948928833,0.8468333333333333,val,0.45711511866251625,16.51182746887207,6.117068290710449
5,0.041932039290643534,0.4151339530944824,0.4323546588420868,0.4307766556739807,0.4479973614215851,0.8573958333333334,0.8526666666666667,0.4479973614215851,0.8526666666666667,val,0.4421938162644704,16.54656410217285,6.250220775604248
6,0.038673703953060676,0.4107080399990082,0.4328184425830841,0.4264763295650482,0.44858673214912415,0.8569583333333334,0.84725,0.44858673214912415,0.84725,val,0.4306021004517873,16.577394485473633,6.368359088897705
7,0.035042385616324244,0.3966235816478729,0.4186575412750244,0.41250261664390564,0.43453657627105713,0.8635416666666667,0.85475,0.43453657627105713,0.85475,val,0.4207831489245097,16.604337692260742,6.471207141876221
8,0.031137137178519982,0.3981292247772217,0.41986238956451416,0.41410067677497864,0.4358338415622711,0.8614375,0.8535,0.4358338415622711,0.8535,val,0.4121448001464208,16.626237869262695,6.557211875915527
9,0.027064483636808315,0.3876223862171173,0.41187405586242676,0.4036770462989807,0.42792871594429016,0.8665,0.8575,0.42792871594429016,0.8575,val,0.4055652225812276,16.645849227905273,6.6339335441589355
10,0.022935516363191695,0.3820885121822357,0.40766051411628723,0.39820846915245056,0.4237804710865021,0.8688958333333333,0.8593333333333333,0.4237804710865021,0.8593333333333333,val,0.40024014619986215,16.660741806030273,6.694687366485596
11,0.01886286282148003,0.3762056827545166,0.40235722064971924,0.3923793435096741,0.4185308814048767,0.87075,0.85925,0.4185308814048767,0.85925,val,0.3951748538017273,16.672760009765625,6.744790554046631
12,0.014957614383675766,0.3718329966068268,0.39766624569892883,0.3880501091480255,0.41388335824012756,0.8726458333333333,0.8615833333333334,0.41388335824012756,0.8615833333333334,val,0.391038046280543,16.682432174682617,6.785192012786865
13,0.011326296046939325,0.3681134581565857,0.39412862062454224,0.3843628764152527,0.41037803888320923,0.8731666666666666,0.8628333333333333,0.41037803888320923,0.8628333333333333,val,0.38772609289487203,16.689416885375977,6.81555700302124
14,0.008067960709356479,0.3681042492389679,0.39421752095222473,0.3843776285648346,0.41049090027809143,0.87275,0.8646666666666667,0.41049090027809143,0.8646666666666667,val,0.38508971281846366,16.69464683532715,6.837878704071045
15,0.005271487265090163,0.3654957413673401,0.39227887988090515,0.3817844092845917,0.40856754779815674,0.873875,0.8653333333333333,0.40856754779815674,0.8653333333333333,val,0.38333341491222384,16.697906494140625,6.852244853973389
16,0.003013156219837776,0.36521244049072266,0.39238521456718445,0.3815101385116577,0.4086829125881195,0.8741875,0.8648333333333333,0.4086829125881195,0.8648333333333333,val,0.38196588385105135,16.699838638305664,6.860721111297607
17,0.0013545689574841315,0.3643779158592224,0.39122599363327026,0.3806796967983246,0.40752777457237244,0.8744791666666667,0.8651666666666666,0.40752777457237244,0.8651666666666666,val,0.3811931712627411,16.70071029663086,6.864559650421143
18,0.00034096741493194196,0.3642718195915222,0.39120492339134216,0.38057467341423035,0.4075077772140503,0.8747083333333333,0.8651666666666666,0.4075077772140503,0.8651666666666666,val,0.3807491850058238,16.700946807861328,6.865514278411865
19,0.0,0.3642718195915222,0.39120492339134216,0.38057467341423035,0.4075077772140503,0.8747083333333333,0.8651666666666666,0.4075077772140503,0.8651666666666666,val,0.3805746565659841,16.700946807861328,6.865514278411865
