epoch,lr,train_ce_loss,val_ce_loss,train_total_loss,val_total_loss,train_acc,val_acc,tracked_total_loss,tracked_acc,tracked_metric_source,batch_loss,weight_norm_w1,weight_norm_w2
0,0.005,1.7890089750289917,1.7887656688690186,1.7960753440856934,1.7958320379257202,0.6274166666666666,0.6241666666666666,1.7958320379257202,0.6241666666666666,val,2.034542337099711,11.399502754211426,3.3734121322631836
1,0.004965903258506806,1.4296684265136719,1.429292917251587,1.4370720386505127,1.4366965293884277,0.7016041666666667,0.6980833333333333,1.4366965293884277,0.6980833333333333,val,1.6043968714078267,11.526817321777344,3.89922833442688
2,0.004864543104251586,1.2067279815673828,1.2060235738754272,1.2144957780838013,1.2137913703918457,0.7094166666666667,0.7058333333333333,1.2137913703918457,0.7058333333333333,val,1.3176216093699138,11.659415245056152,4.406098365783691
3,0.004698684378016222,1.0651756525039673,1.0646498203277588,1.0732814073562622,1.0727555751800537,0.7235625,0.7194166666666667,1.0727555751800537,0.7194166666666667,val,1.1396238578160605,11.779314994812012,4.833391189575195
4,0.004472851273490984,0.9713352918624878,0.971030592918396,0.9797400832176208,0.979435384273529,0.7288541666666667,0.7269166666666667,0.979435384273529,0.7269166666666667,val,1.0240602745215097,11.88370132446289,5.183972358703613
5,0.004193203929064353,0.9056453704833984,0.9057984948158264,0.9143081903457642,0.9144613146781921,0.7358125,0.73325,0.9144613146781921,0.73325,val,0.9456934676965078,11.972359657287598,5.46980094909668
6,0.0038673703953060676,0.8588930368423462,0.8593981862068176,0.8677762746810913,0.8682814240455627,0.7419583333333334,0.7419166666666667,0.8682814240455627,0.7419166666666667,val,0.8904518123467763,12.04740047454834,5.703111171722412
7,0.003504238561632424,0.8247138857841492,0.8254588842391968,0.8337830901145935,0.8345280885696411,0.7427708333333334,0.7405833333333334,0.8345280885696411,0.7405833333333334,val,0.8503654602368673,12.110037803649902,5.89329719543457
8,0.003113713717851998,0.7986717224121094,0.7998756766319275,0.8078964352607727,0.8091003894805908,0.7494375,0.7483333333333333,0.8091003894805908,0.7483333333333333,val,0.8206009146372477,12.162178993225098,6.04779577255249
9,0.0027064483636808313,0.7792935371398926,0.7808154821395874,0.788646399974823,0.7901683449745178,0.751875,0.7515,0.7901683449745178,0.7515,val,0.7981917946338654,12.204867362976074,6.172430038452148
10,0.0022935516363191692,0.7644700407981873,0.7660714387893677,0.7739269137382507,0.7755283117294312,0.7532708333333333,0.7526666666666667,0.7755283117294312,0.7526666666666667,val,0.7812893852790197,12.239280700683594,6.271993637084961
11,0.001886286282148003,0.7532681226730347,0.7551298141479492,0.7628080248832703,0.7646697163581848,0.7557708333333333,0.75375,0.7646697163581848,0.75375,val,0.7684604467550914,12.26683521270752,6.349985122680664
12,0.0014957614383675766,0.745042622089386,0.7469221353530884,0.7546464800834656,0.756525993347168,0.7560833333333333,0.75575,0.756525993347168,0.75575,val,0.7588077199459076,12.287957191467285,6.409585475921631
13,0.0011326296046939325,0.7390745282173157,0.7411091923713684,0.7487255930900574,0.7507602572441101,0.7578333333333334,0.7565,0.7507602572441101,0.7565,val,0.7517959337234497,12.30345344543457,6.453367233276367
14,0.0008067960709356478,0.7349998354911804,0.7370862364768982,0.744684100151062,0.7467705011367798,0.7585208333333333,0.75675,0.7467705011367798,0.75675,val,0.746806793530782,12.314380645751953,6.4839653968811035
15,0.0005271487265090163,0.7324111461639404,0.7345618605613708,0.7421169281005859,0.7442676424980164,0.7589166666666667,0.75775,0.7442676424980164,0.75775,val,0.7434526159763336,12.321451187133789,6.503683567047119
16,0.0003013156219837776,0.730940580368042,0.7331053614616394,0.7406586408615112,0.7428234219551086,0.7592291666666666,0.7579166666666667,0.7428234219551086,0.7579166666666667,val,0.7414304543336232,12.325471878051758,6.514857769012451
17,0.00013545689574841313,0.7302868366241455,0.7324591279029846,0.7400103211402893,0.7421826124191284,0.759375,0.7579166666666667,0.7421826124191284,0.7579166666666667,val,0.7403558890024821,12.327269554138184,6.519855976104736
18,3.40967414931942e-05,0.7301230430603027,0.732297420501709,0.7398478984832764,0.7420222759246826,0.7593541666666667,0.7579166666666667,0.7420222759246826,0.7579166666666667,val,0.7399347275495529,12.32772159576416,6.521111965179443
19,0.0,0.7301230430603027,0.732297420501709,0.7398478984832764,0.7420222759246826,0.7593541666666667,0.7579166666666667,0.7420222759246826,0.7579166666666667,val,0.7398478487332661,12.32772159576416,6.521111965179443
