epoch,lr,train_ce_loss,val_ce_loss,train_total_loss,val_total_loss,train_acc,val_acc,tracked_total_loss,tracked_acc,tracked_metric_source,batch_loss,weight_norm_w1,weight_norm_w2
0,0.005,1.7690399885177612,1.769291639328003,1.839726448059082,1.8399780988693237,0.6287291666666667,0.6284166666666666,1.8399780988693237,0.6284166666666666,val,2.106290672779083,11.359773635864258,3.5111989974975586
1,0.004965903258506806,1.3986973762512207,1.3986964225769043,1.4723596572875977,1.4723587036132812,0.6774166666666667,0.6741666666666667,1.4723587036132812,0.6741666666666667,val,1.6399760557810465,11.45517635345459,4.012918472290039
2,0.004864543104251586,1.1894460916519165,1.1892603635787964,1.2662221193313599,1.2660363912582397,0.6953333333333334,0.6945,1.2660363912582397,0.6945,val,1.3605256571769715,11.551898956298828,4.483941555023193
3,0.004698684378016222,1.0606565475463867,1.0606108903884888,1.140211820602417,1.140166163444519,0.71775,0.7166666666666667,1.140166163444519,0.7166666666666667,val,1.1991093436082205,11.633745193481445,4.875093460083008
4,0.004472851273490984,0.9749553799629211,0.9752560257911682,1.0569103956222534,1.0572110414505005,0.7216458333333333,0.7199166666666666,1.0572110414505005,0.7199166666666666,val,1.0967355360984803,11.701285362243652,5.195173263549805
5,0.004193203929064353,0.9148722290992737,0.915511965751648,0.9988585114479065,0.9994982481002808,0.7273958333333334,0.725,0.9994982481002808,0.725,val,1.0269306834538778,11.75593090057373,5.456252574920654
6,0.0038673703953060676,0.8709718585014343,0.8718615174293518,0.9566639065742493,0.9575535655021667,0.7341666666666666,0.7323333333333333,0.9575535655021667,0.7323333333333333,val,0.9772461925347646,11.799966812133789,5.6696457862854
7,0.003504238561632424,0.8382615447044373,0.8394709229469299,0.925369381904602,0.9265787601470947,0.7378541666666667,0.7371666666666666,0.9265787601470947,0.7371666666666666,val,0.9407722489039103,11.834939956665039,5.8437886238098145
8,0.003113713717851998,0.8136202096939087,0.8151040077209473,0.9018995761871338,0.9033833742141724,0.7395416666666667,0.7371666666666666,0.9033833742141724,0.7371666666666666,val,0.9134972146352132,11.863062858581543,5.985520362854004
9,0.0027064483636808313,0.7947971820831299,0.7966678142547607,0.884026050567627,0.8858966827392578,0.7443541666666667,0.7434166666666666,0.8858966827392578,0.7434166666666666,val,0.8929532573223115,11.884981155395508,6.099589824676514
10,0.0022935516363191692,0.7804412245750427,0.7824314832687378,0.8704341650009155,0.8724244236946106,0.7456666666666667,0.7450833333333333,0.8724244236946106,0.7450833333333333,val,0.8772746423880259,11.902094841003418,6.19080114364624
11,0.001886286282148003,0.7695682048797607,0.7715572118759155,0.8601610064506531,0.8621500134468079,0.7484791666666667,0.7485,0.8621500134468079,0.7485,val,0.8653331376711527,11.915159225463867,6.262157440185547
12,0.0014957614383675766,0.7614482641220093,0.7636776566505432,0.852502703666687,0.8547321557998657,0.7502916666666667,0.74875,0.8547321557998657,0.74875,val,0.8564500543276469,11.925158500671387,6.316608428955078
13,0.0011326296046939325,0.75567227602005,0.7579938173294067,0.8470665812492371,0.8493881225585938,0.7506458333333333,0.7490833333333333,0.8493881225585938,0.7490833333333333,val,0.849883659919103,11.932364463806152,6.356669902801514
14,0.0008067960709356478,0.7516489028930664,0.7539822459220886,0.8432797789573669,0.8456131219863892,0.7516458333333333,0.7504166666666666,0.8456131219863892,0.7504166666666666,val,0.8452581454912822,11.937274932861328,6.384610176086426
15,0.0005271487265090163,0.749106228351593,0.7514781355857849,0.8408894538879395,0.8432613611221313,0.7522916666666667,0.7505833333333334,0.8432613611221313,0.7505833333333334,val,0.8421511804262797,11.940401077270508,6.402591705322266
16,0.0003013156219837776,0.7476681470870972,0.7500559687614441,0.8395376801490784,0.8419255018234253,0.7525625,0.7515,0.8419255018234253,0.7515,val,0.8402542447249095,11.942166328430176,6.412778377532959
17,0.00013545689574841313,0.7470273375511169,0.7494242191314697,0.8389356732368469,0.8413325548171997,0.7528125,0.7518333333333334,0.8413325548171997,0.7518333333333334,val,0.8392576886812846,11.942964553833008,6.417339324951172
18,3.40967414931942e-05,0.7468665242195129,0.7492660284042358,0.8387846946716309,0.8411842584609985,0.7528125,0.7519166666666667,0.8411842584609985,0.7519166666666667,val,0.8388656837145487,11.943175315856934,6.418485164642334
19,0.0,0.7468665242195129,0.7492660284042358,0.8387846946716309,0.8411842584609985,0.7528125,0.7519166666666667,0.8411842584609985,0.7519166666666667,val,0.8387847736676534,11.943175315856934,6.418485164642334
