epoch,lr,train_ce_loss,val_ce_loss,train_total_loss,val_total_loss,train_acc,val_acc,tracked_total_loss,tracked_acc,tracked_metric_source,batch_loss,weight_norm_w1,weight_norm_w2
0,0.01,1.3339873552322388,1.3341991901397705,1.347821831703186,1.3480336666107178,0.6749375,0.67275,1.3480336666107178,0.67275,val,1.7632374903361003,16.12862205505371,4.069031715393066
1,0.009931806517013612,0.9915019273757935,0.9919145703315735,1.006032109260559,1.0064446926116943,0.7231666666666666,0.72025,1.0064446926116943,0.72025,val,1.149824648221334,16.315004348754883,4.9420061111450195
2,0.009729086208503173,0.8450237512588501,0.8458091020584106,0.8601170778274536,0.8609024286270142,0.737125,0.7338333333333333,0.8609024286270142,0.7338333333333333,val,0.9256971782048543,16.461332321166992,5.558027744293213
3,0.009397368756032445,0.7670488953590393,0.7687027454376221,0.7825854420661926,0.7842392921447754,0.7483125,0.7486666666666667,0.7842392921447754,0.7486666666666667,val,0.8193405392169952,16.574270248413086,6.002072811126709
4,0.008945702546981968,0.7190433144569397,0.7210526466369629,0.7349357008934021,0.7369450330734253,0.75675,0.7588333333333334,0.7369450330734253,0.7588333333333334,val,0.7583721129894256,16.66373634338379,6.337793350219727
5,0.008386407858128705,0.6872884035110474,0.6903361678123474,0.7034705281257629,0.706518292427063,0.7620833333333333,0.7600833333333333,0.706518292427063,0.7600833333333333,val,0.718893731156985,16.73566436767578,6.6000213623046875
6,0.007734740790612135,0.6628668308258057,0.6655861139297485,0.6792881488800049,0.6820074319839478,0.769875,0.7706666666666667,0.6820074319839478,0.7706666666666667,val,0.6911574430465698,16.79450798034668,6.809634685516357
7,0.007008477123264848,0.6444594860076904,0.6474424004554749,0.6610798835754395,0.6640627980232239,0.77525,0.7770833333333333,0.6640627980232239,0.7770833333333333,val,0.6705983475049336,16.84331512451172,6.979283809661865
8,0.006227427435703996,0.6308429837226868,0.6338332891464233,0.6476284265518188,0.6506187319755554,0.7805833333333333,0.7816666666666666,0.6506187319755554,0.7816666666666666,val,0.6547618175347646,16.88340187072754,7.1175642013549805
9,0.005412896727361663,0.6197569370269775,0.6228078007698059,0.6366785764694214,0.6397294998168945,0.7839375,0.7859166666666667,0.6397294998168945,0.7859166666666667,val,0.6423492544094721,16.916534423828125,7.229401111602783
10,0.0045871032726383385,0.6110236644744873,0.6141946911811829,0.6280571222305298,0.6312281489372253,0.7865416666666667,0.7880833333333334,0.6312281489372253,0.7880833333333334,val,0.6325580647389094,16.943735122680664,7.31976318359375
11,0.003772572564296006,0.604401707649231,0.6077324151992798,0.6215236783027649,0.6248543858528137,0.7890208333333333,0.7913333333333333,0.6248543858528137,0.7913333333333333,val,0.6249075901110966,16.965030670166016,7.391046524047852
12,0.002991522876735153,0.5993220210075378,0.602776825428009,0.6165130138397217,0.6199678182601929,0.7914375,0.79425,0.6199678182601929,0.79425,val,0.6191768551667531,16.98174285888672,7.445832252502441
13,0.002265259209387865,0.5955356359481812,0.5990132093429565,0.6127778887748718,0.6162554621696472,0.7925625,0.7946666666666666,0.6162554621696472,0.7946666666666666,val,0.614898720463117,16.99408721923828,7.48635721206665
14,0.0016135921418712956,0.5930250883102417,0.5964433550834656,0.6103034019470215,0.6137216091156006,0.7933541666666667,0.7959166666666667,0.6137216091156006,0.7959166666666667,val,0.6116871265172958,17.00275230407715,7.51479434967041
15,0.0010542974530180326,0.5913675427436829,0.5948837995529175,0.6086691617965698,0.6121854186058044,0.7941666666666667,0.7965833333333333,0.6121854186058044,0.7965833333333333,val,0.6096093511978785,17.008346557617188,7.533133029937744
16,0.0006026312439675552,0.5904367566108704,0.5939514636993408,0.6077516078948975,0.6112663149833679,0.7943541666666667,0.7964166666666667,0.6112663149833679,0.7964166666666667,val,0.6083039850791295,17.01152229309082,7.543559551239014
17,0.00027091379149682626,0.5900225639343262,0.5935179591178894,0.6073434352874756,0.6108388304710388,0.7942916666666666,0.7966666666666666,0.6108388304710388,0.7966666666666666,val,0.6076006398598353,17.012971878051758,7.5482330322265625
18,6.81934829863884e-05,0.5899189710617065,0.593415379524231,0.6072413325309753,0.6107377409934998,0.7944375,0.79675,0.6107377409934998,0.79675,val,0.6073088143666585,17.013334274291992,7.549403190612793
19,0.0,0.5899189710617065,0.593415379524231,0.6072413325309753,0.6107377409934998,0.7944375,0.79675,0.6107377409934998,0.79675,val,0.6072413616975149,17.013334274291992,7.549403190612793
