epoch,lr,train_ce_loss,val_ce_loss,train_total_loss,val_total_loss,train_acc,val_acc,tracked_total_loss,tracked_acc,tracked_metric_source,batch_loss,weight_norm_w1,weight_norm_w2
0,0.1,0.4528818428516388,nan,0.4808925688266754,nan,0.8452,nan,0.4808925688266754,0.8452,train,0.6360954707428845,22.87554931640625,6.076473236083984
1,0.09989726963751683,0.42988476157188416,nan,0.45854657888412476,nan,0.8487666666666667,nan,0.45854657888412476,0.8487666666666667,train,0.4731641851190819,22.990028381347656,6.685431957244873
2,0.0995895006911623,0.37778642773628235,nan,0.40700414776802063,nan,0.8655333333333334,nan,0.40700414776802063,0.8655333333333334,train,0.42975051259435315,23.087806701660156,7.162942409515381
3,0.09907795784955327,0.3566778302192688,nan,0.3864043354988098,nan,0.8741833333333333,nan,0.3864043354988098,0.8741833333333333,train,0.4022516211562319,23.177507400512695,7.571881294250488
4,0.09836474315195148,0.3339695334434509,nan,0.3641369342803955,nan,0.8819166666666667,nan,0.3641369342803955,0.8819166666666667,train,0.3823578978525296,23.253578186035156,7.9132280349731445
5,0.09745278735053343,0.314197838306427,nan,0.34480252861976624,nan,0.8866,nan,0.34480252861976624,0.8866,train,0.36605192751073634,23.329143524169922,8.236797332763672
6,0.0963458378673011,0.31974175572395325,nan,0.3507581651210785,nan,0.8843166666666666,nan,0.3507581651210785,0.8843166666666666,train,0.3527460970731178,23.399978637695312,8.530487060546875
7,0.09504844339512096,0.293997198343277,nan,0.3254022002220154,nan,0.8959833333333334,nan,0.3254022002220154,0.8959833333333334,train,0.3413889302310151,23.46511459350586,8.802764892578125
8,0.09356593520616947,0.3073490560054779,nan,0.3391222059726715,nan,0.8890166666666667,nan,0.3391222059726715,0.8890166666666667,train,0.33162380589732227,23.526153564453125,9.054442405700684
9,0.09190440524459204,0.2812173068523407,nan,0.3133470416069031,nan,0.89725,nan,0.3133470416069031,0.89725,train,0.3224687884325412,23.584680557250977,9.292872428894043
10,0.09007068109339783,0.27914541959762573,nan,0.3116051256656647,nan,0.89885,nan,0.3116051256656647,0.89885,train,0.3149258795100997,23.638151168823242,9.509583473205566
11,0.08807229791845672,0.26964083313941956,nan,0.3024267256259918,nan,0.90235,nan,0.3024267256259918,0.90235,train,0.30803333399996063,23.69145965576172,9.71763801574707
12,0.08591746750488638,0.26574695110321045,nan,0.29884859919548035,nan,0.9025333333333333,nan,0.29884859919548035,0.9025333333333333,train,0.30146972823943663,23.741701126098633,9.917898178100586
13,0.08361504451306584,0.2458953708410263,nan,0.27931225299835205,nan,0.91295,nan,0.27931225299835205,0.91295,train,0.2945525243497098,23.791147232055664,10.115299224853516
14,0.08117449009293669,0.24839095771312714,nan,0.28210747241973877,nan,0.9105833333333333,nan,0.28210747241973877,0.9105833333333333,train,0.2886120734581434,23.837472915649414,10.300749778747559
