856,0,20,17,5,0,94,0,8,0
3,979,0,14,2,0,1,0,1,0
20,1,820,9,89,1,60,0,0,0
18,6,10,906,32,0,23,0,5,0
1,1,77,28,841,0,48,0,4,0
0,0,0,1,0,968,0,17,1,13
102,0,73,25,58,0,732,0,10,0
0,0,0,0,0,12,0,965,1,22
7,0,2,4,3,3,6,3,972,0
1,0,0,0,0,5,0,34,0,960
