lr,hidden,batch,l2,activation,seed_count,val_acc_mean,val_acc_std,best_val_acc_single_seed,best_epoch_at_best_seed,elapsed_sec,seed_details
0.14,256,64,0.0001,relu,5,0.893467,0.001118,0.894750,17,683.81,"[{""seed"": 42, ""best_val_acc"": 0.8940833333333333, ""best_epoch"": 16}, {""seed"": 52, ""best_val_acc"": 0.8914166666666666, ""best_epoch"": 17}, {""seed"": 62, ""best_val_acc"": 0.89475, ""best_epoch"": 17}, {""seed"": 72, ""best_val_acc"": 0.8935833333333333, ""best_epoch"": 15}, {""seed"": 82, ""best_val_acc"": 0.8935, ""best_epoch"": 16}]"
0.15,256,64,0.0001,relu,5,0.894617,0.000873,0.895333,17,418.43,"[{""seed"": 42, ""best_val_acc"": 0.89475, ""best_epoch"": 18}, {""seed"": 52, ""best_val_acc"": 0.8929166666666667, ""best_epoch"": 17}, {""seed"": 62, ""best_val_acc"": 0.8949166666666667, ""best_epoch"": 17}, {""seed"": 72, ""best_val_acc"": 0.8951666666666667, ""best_epoch"": 18}, {""seed"": 82, ""best_val_acc"": 0.8953333333333333, ""best_epoch"": 17}]"
0.16,256,64,0.0001,relu,5,0.895467,0.001403,0.897250,18,901.67,"[{""seed"": 42, ""best_val_acc"": 0.8951666666666667, ""best_epoch"": 14}, {""seed"": 52, ""best_val_acc"": 0.893, ""best_epoch"": 17}, {""seed"": 62, ""best_val_acc"": 0.8959166666666667, ""best_epoch"": 17}, {""seed"": 72, ""best_val_acc"": 0.896, ""best_epoch"": 17}, {""seed"": 82, ""best_val_acc"": 0.89725, ""best_epoch"": 18}]"
0.18,256,64,0.0001,relu,5,0.895867,0.001355,0.898000,18,876.68,"[{""seed"": 42, ""best_val_acc"": 0.8949166666666667, ""best_epoch"": 14}, {""seed"": 52, ""best_val_acc"": 0.894, ""best_epoch"": 17}, {""seed"": 62, ""best_val_acc"": 0.8961666666666667, ""best_epoch"": 17}, {""seed"": 72, ""best_val_acc"": 0.89625, ""best_epoch"": 18}, {""seed"": 82, ""best_val_acc"": 0.898, ""best_epoch"": 18}]"
0.2,256,64,0.0001,relu,5,0.897300,0.000581,0.898000,15,490.72,"[{""seed"": 42, ""best_val_acc"": 0.89725, ""best_epoch"": 18}, {""seed"": 52, ""best_val_acc"": 0.89625, ""best_epoch"": 18}, {""seed"": 62, ""best_val_acc"": 0.8975833333333333, ""best_epoch"": 17}, {""seed"": 72, ""best_val_acc"": 0.8974166666666666, ""best_epoch"": 18}, {""seed"": 82, ""best_val_acc"": 0.898, ""best_epoch"": 15}]"
