epoch,lr,train_ce_loss,val_ce_loss,train_total_loss,val_total_loss,train_acc,val_acc,tracked_total_loss,tracked_acc,tracked_metric_source,batch_loss,weight_norm_w1,weight_norm_w2
0,0.15,0.425381064414978,nan,0.453855961561203,nan,0.84905,nan,0.453855961561203,0.84905,train,0.6211059665692641,23.04100227355957,6.2137227058410645
1,0.14984590445627521,0.38368046283721924,nan,0.41321271657943726,nan,0.8654833333333334,nan,0.41321271657943726,0.8654833333333334,train,0.45617582315384453,23.265235900878906,7.026647567749023
2,0.14938425103674344,0.38618847727775574,nan,0.4165794849395752,nan,0.8573166666666666,nan,0.4165794849395752,0.8573166666666666,train,0.4101869536361206,23.447790145874023,7.617156982421875
3,0.14861693677432988,0.3522995412349701,nan,0.38340723514556885,nan,0.8677833333333334,nan,0.38340723514556885,0.8677833333333334,train,0.3846768998165629,23.602155685424805,8.067964553833008
4,0.1475471147279272,0.3161306381225586,nan,0.34793877601623535,nan,0.8847333333333334,nan,0.34793877601623535,0.8847333333333334,train,0.36440467308642766,23.750513076782227,8.489752769470215
5,0.14617918102580013,0.3013418912887573,nan,0.33379384875297546,nan,0.8902833333333333,nan,0.33379384875297546,0.8902833333333333,train,0.3507177138855971,23.886396408081055,8.858846664428711
6,0.14451875680095164,0.29588058590888977,nan,0.3288883566856384,nan,0.89445,nan,0.3288883566856384,0.89445,train,0.3373446355401072,24.003276824951172,9.165048599243164
7,0.14257266509268143,0.2673139274120331,nan,0.30091094970703125,nan,0.9022666666666667,nan,0.30091094970703125,0.9022666666666667,train,0.3257125398116325,24.12533950805664,9.48202133178711
8,0.1403489028092542,0.29064881801605225,nan,0.3247781991958618,nan,0.8932833333333333,nan,0.3247781991958618,0.8932833333333333,train,0.3164335048592675,24.23666763305664,9.755582809448242
9,0.13785660786688803,0.2646852433681488,nan,0.299355149269104,nan,0.9027,nan,0.299355149269104,0.9027,train,0.3084619008084096,24.347421646118164,10.030012130737305
10,0.13510602164009675,0.2511374056339264,nan,0.2863290011882782,nan,0.9097666666666666,nan,0.2863290011882782,0.9097666666666666,train,0.29947504806302505,24.455053329467773,10.28504467010498
11,0.13210844687768508,0.28143545985221863,nan,0.31710299849510193,nan,0.8950333333333333,nan,0.31710299849510193,0.8950333333333333,train,0.293158755230624,24.551054000854492,10.516490936279297
12,0.12887620125732957,0.2327733337879181,nan,0.2689233422279358,nan,0.91485,nan,0.2689233422279358,0.91485,train,0.28580257615078486,24.646181106567383,10.750170707702637
