lr,hidden,batch,l2,activation,seed_count,val_acc_mean,val_acc_std,best_val_acc_single_seed,best_epoch_at_best_seed,elapsed_sec,seed_details
0.08,256,64,0.0001,relu,5,0.883783,0.000424,0.884417,18,274.82,"[{""seed"": 42, ""best_val_acc"": 0.88375, ""best_epoch"": 15}, {""seed"": 52, ""best_val_acc"": 0.8830833333333333, ""best_epoch"": 18}, {""seed"": 62, ""best_val_acc"": 0.8844166666666666, ""best_epoch"": 18}, {""seed"": 72, ""best_val_acc"": 0.8838333333333334, ""best_epoch"": 15}, {""seed"": 82, ""best_val_acc"": 0.8838333333333334, ""best_epoch"": 18}]"
0.09,256,64,0.0001,relu,5,0.886567,0.001235,0.887667,18,575.90,"[{""seed"": 42, ""best_val_acc"": 0.8866666666666667, ""best_epoch"": 16}, {""seed"": 52, ""best_val_acc"": 0.88425, ""best_epoch"": 13}, {""seed"": 62, ""best_val_acc"": 0.8876666666666667, ""best_epoch"": 18}, {""seed"": 72, ""best_val_acc"": 0.8875833333333333, ""best_epoch"": 16}, {""seed"": 82, ""best_val_acc"": 0.8866666666666667, ""best_epoch"": 18}]"
0.1,256,64,0.0001,relu,5,0.888700,0.001460,0.890083,18,609.52,"[{""seed"": 42, ""best_val_acc"": 0.8881666666666667, ""best_epoch"": 11}, {""seed"": 52, ""best_val_acc"": 0.8860833333333333, ""best_epoch"": 17}, {""seed"": 62, ""best_val_acc"": 0.8900833333333333, ""best_epoch"": 18}, {""seed"": 72, ""best_val_acc"": 0.88975, ""best_epoch"": 18}, {""seed"": 82, ""best_val_acc"": 0.8894166666666666, ""best_epoch"": 17}]"
0.11,256,64,0.0001,relu,5,0.890450,0.001132,0.891833,18,504.11,"[{""seed"": 42, ""best_val_acc"": 0.8903333333333333, ""best_epoch"": 16}, {""seed"": 52, ""best_val_acc"": 0.8884166666666666, ""best_epoch"": 17}, {""seed"": 62, ""best_val_acc"": 0.8918333333333334, ""best_epoch"": 18}, {""seed"": 72, ""best_val_acc"": 0.8906666666666667, ""best_epoch"": 18}, {""seed"": 82, ""best_val_acc"": 0.891, ""best_epoch"": 18}]"
0.12,256,64,0.0001,relu,5,0.891983,0.001540,0.893167,16,399.14,"[{""seed"": 42, ""best_val_acc"": 0.8931666666666667, ""best_epoch"": 16}, {""seed"": 52, ""best_val_acc"": 0.8890833333333333, ""best_epoch"": 17}, {""seed"": 62, ""best_val_acc"": 0.89275, ""best_epoch"": 18}, {""seed"": 72, ""best_val_acc"": 0.8931666666666667, ""best_epoch"": 17}, {""seed"": 82, ""best_val_acc"": 0.89175, ""best_epoch"": 15}]"
0.14,256,64,0.0001,relu,5,0.893467,0.001118,0.894750,17,212.19,"[{""seed"": 42, ""best_val_acc"": 0.8940833333333333, ""best_epoch"": 16}, {""seed"": 52, ""best_val_acc"": 0.8914166666666666, ""best_epoch"": 17}, {""seed"": 62, ""best_val_acc"": 0.89475, ""best_epoch"": 17}, {""seed"": 72, ""best_val_acc"": 0.8935833333333333, ""best_epoch"": 15}, {""seed"": 82, ""best_val_acc"": 0.8935, ""best_epoch"": 16}]"
0.15,256,64,0.0001,relu,5,0.894617,0.000873,0.895333,17,155.23,"[{""seed"": 42, ""best_val_acc"": 0.89475, ""best_epoch"": 18}, {""seed"": 52, ""best_val_acc"": 0.8929166666666667, ""best_epoch"": 17}, {""seed"": 62, ""best_val_acc"": 0.8949166666666667, ""best_epoch"": 17}, {""seed"": 72, ""best_val_acc"": 0.8951666666666667, ""best_epoch"": 18}, {""seed"": 82, ""best_val_acc"": 0.8953333333333333, ""best_epoch"": 17}]"
